Sneaker Name,Week,Sale Price
Adidas-Yeezy-Boost-350-V2-Blue-Tint,34,401.57575757575756
Adidas-Yeezy-Boost-350-V2-Blue-Tint,35,406.35353535353534
Adidas-Yeezy-Boost-350-V2-Blue-Tint,36,403.2608695652174
Adidas-Yeezy-Boost-350-V2-Blue-Tint,37,403.2659574468085
Adidas-Yeezy-Boost-350-V2-Blue-Tint,38,373.828125
Adidas-Yeezy-Boost-350-V2-Blue-Tint,39,389.28735632183907
Adidas-Yeezy-Boost-350-V2-Blue-Tint,40,390.04347826086956
Adidas-Yeezy-Boost-350-V2-Blue-Tint,41,391.17721518987344
Adidas-Yeezy-Boost-350-V2-Blue-Tint,42,385.8333333333333
Adidas-Yeezy-Boost-350-V2-Blue-Tint,43,380.23809523809524
Adidas-Yeezy-Boost-350-V2-Blue-Tint,44,378.15909090909093
Adidas-Yeezy-Boost-350-V2-Blue-Tint,45,381.3636363636364
Adidas-Yeezy-Boost-350-V2-Blue-Tint,46,385.88461538461536
Adidas-Yeezy-Boost-350-V2-Blue-Tint,47,388.7307692307692
Adidas-Yeezy-Boost-350-V2-Blue-Tint,48,399.87179487179486
Adidas-Yeezy-Boost-350-V2-Blue-Tint,49,396.11267605633805
Adidas-Yeezy-Boost-350-V2-Blue-Tint,50,397.344262295082
Adidas-Yeezy-Boost-350-V2-Blue-Tint,51,403.25
Adidas-Yeezy-Boost-350-V2-Blue-Tint,52,399.82758620689657
Adidas-Yeezy-Boost-350-V2-Blue-Tint,53,398.83098591549293
Adidas-Yeezy-Boost-350-V2-Blue-Tint,54,402.52941176470586
Adidas-Yeezy-Boost-350-V2-Blue-Tint,55,408.15625
Adidas-Yeezy-Boost-350-V2-Blue-Tint,56,392.75
Adidas-Yeezy-Boost-350-V2-Blue-Tint,57,397.88461538461536
Adidas-Yeezy-Boost-350-V2-Blue-Tint,58,396.8837209302326
Adidas-Yeezy-Boost-350-V2-Blue-Tint,59,369.35135135135135
Adidas-Yeezy-Boost-350-V2-Blue-Tint,60,346.94444444444446
Adidas-Yeezy-Boost-350-V2-Blue-Tint,61,373.4054054054054
Adidas-Yeezy-Boost-350-V2-Blue-Tint,62,349.7692307692308
Adidas-Yeezy-Boost-350-V2-Blue-Tint,63,356.40425531914894
Adidas-Yeezy-Boost-350-V2-Blue-Tint,64,357.2680412371134
Adidas-Yeezy-Boost-350-V2-Blue-Tint,65,377.875
Adidas-Yeezy-Boost-350-V2-Blue-Tint,66,376.7076923076923
Adidas-Yeezy-Boost-350-V2-Blue-Tint,67,378.89473684210526
Adidas-Yeezy-Boost-350-V2-Blue-Tint,68,370.73333333333335
Adidas-Yeezy-Boost-350-V2-Blue-Tint,69,366.4736842105263
Adidas-Yeezy-Boost-350-V2-Blue-Tint,70,365.0
Adidas-Yeezy-Boost-350-V2-Blue-Tint,71,365.35714285714283
Adidas-Yeezy-Boost-350-V2-Blue-Tint,72,365.1818181818182
Adidas-Yeezy-Boost-350-V2-Blue-Tint,73,369.20512820512823
Adidas-Yeezy-Boost-350-V2-Blue-Tint,74,355.95588235294116
Adidas-Yeezy-Boost-350-V2-Blue-Tint,75,377.55555555555554
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,0,691.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,1,750.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,2,775.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,3,771.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,4,682.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,5,945.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,6,656.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,7,683.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,9,749.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,10,668.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,11,665.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,12,672.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,13,647.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,14,721.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,15,661.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,16,676.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,17,700.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,18,641.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,19,677.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,20,666.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,21,680.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,22,684.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,23,700.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,24,708.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,26,692.125
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,27,672.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,28,679.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,29,727.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,30,689.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,31,687.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,32,695.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,33,727.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,34,688.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,35,725.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,36,684.1428571428571
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,37,668.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,38,660.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,39,646.4
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,40,683.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,41,624.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,42,597.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,43,628.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,44,676.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,45,650.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,46,590.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,47,582.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,48,576.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,49,609.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,50,707.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,51,618.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,52,650.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,54,590.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,55,626.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,56,623.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,57,590.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,58,589.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,59,774.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,60,596.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,62,630.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,63,707.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,64,588.7142857142857
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,65,599.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,66,601.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,67,593.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,68,569.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,69,574.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,70,519.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,71,578.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,72,605.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,73,609.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,74,586.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,75,612.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,0,693.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,1,661.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,2,660.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,3,658.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,4,610.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,5,920.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,6,667.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,7,720.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,8,650.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,9,650.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,11,678.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,12,602.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,13,625.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,14,653.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,15,631.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,16,562.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,17,618.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,18,700.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,19,636.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,20,607.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,21,565.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,22,635.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,23,642.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,24,634.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,25,673.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,26,657.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,27,725.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,28,725.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,29,666.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,30,672.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,31,695.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,32,637.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,33,656.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,34,655.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,35,691.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,36,653.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,37,640.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,38,612.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,39,679.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,40,634.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,41,598.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,42,585.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,43,618.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,44,622.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,45,600.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,46,585.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,47,625.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,49,615.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,50,606.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,51,708.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,52,663.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,53,590.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,54,582.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,55,610.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,56,622.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,57,584.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,58,628.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,59,575.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,60,551.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,61,501.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,62,568.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,63,549.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,64,544.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,65,550.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,67,551.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,68,542.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,70,559.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,72,512.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,73,564.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,74,552.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Green,75,594.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,0,1082.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,1,1085.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,2,999.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,3,1015.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,4,1020.1666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,5,970.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,6,990.1666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,7,1047.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,8,996.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,9,975.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,10,959.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,11,902.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,12,920.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,13,933.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,14,976.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,15,959.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,16,883.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,17,913.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,18,983.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,19,873.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,20,972.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,21,952.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,22,976.2857142857143
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,23,1071.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,24,917.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,25,961.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,26,985.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,27,1050.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,28,969.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,29,960.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,30,977.4
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,31,978.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,32,908.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,33,1024.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,34,943.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,35,948.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,36,930.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,37,967.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,38,946.3
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,39,905.4
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,40,837.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,41,976.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,42,852.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,43,763.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,44,968.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,45,966.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,46,950.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,47,893.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,48,813.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,49,887.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,50,1137.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,51,755.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,52,917.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,53,922.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,54,993.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,55,915.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,57,993.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,58,943.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,59,1013.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,60,894.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,61,885.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,62,893.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,63,851.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,64,865.8333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,65,951.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,66,891.1428571428571
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,67,795.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,68,954.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,69,830.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,70,908.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,71,983.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,72,804.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,73,905.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,74,870.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red,75,845.1666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,0,809.0666666666667
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,1,815.3846153846154
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,2,808.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,3,811.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,4,841.6875
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,5,814.8181818181819
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,6,772.4583333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,7,836.9166666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,8,829.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,9,789.5714285714286
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,10,832.3846153846154
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,11,787.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,12,795.4545454545455
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,13,758.4166666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,14,789.578947368421
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,15,845.9333333333333
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,16,762.25
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,17,788.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,18,807.2307692307693
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,19,791.2857142857143
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,20,819.4615384615385
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,21,837.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,22,808.9090909090909
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,23,836.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,24,815.5454545454545
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,25,886.3076923076923
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,26,793.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,27,855.2307692307693
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,28,841.5625
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,29,843.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,30,894.4166666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,31,816.4285714285714
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,32,797.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,33,818.1666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,34,813.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,35,879.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,36,859.4166666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,37,807.9090909090909
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,38,797.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,39,789.1
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,40,780.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,41,852.375
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,42,786.5
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,43,810.5833333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,44,776.9
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,45,729.1111111111111
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,46,775.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,47,742.3076923076923
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,48,778.6
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,49,781.0833333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,50,795.0714285714286
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,51,796.8571428571429
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,52,794.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,53,795.5555555555555
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,54,810.8
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,55,801.0666666666667
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,56,798.75
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,57,851.1428571428571
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,58,809.4444444444445
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,59,755.8888888888889
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,60,767.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,61,772.5454545454545
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,62,769.5555555555555
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,63,768.9230769230769
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,64,745.0384615384615
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,65,810.2857142857143
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,66,795.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,67,788.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,68,809.6428571428571
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,69,767.2142857142857
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,70,781.6363636363636
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,71,786.2222222222222
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,72,806.0909090909091
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,73,873.0
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,74,793.2
Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,75,856.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-White,0,768.4545454545455
Adidas-Yeezy-Boost-350-V2-Core-Black-White,1,776.5555555555555
Adidas-Yeezy-Boost-350-V2-Core-Black-White,2,757.8
Adidas-Yeezy-Boost-350-V2-Core-Black-White,3,781.875
Adidas-Yeezy-Boost-350-V2-Core-Black-White,4,784.75
Adidas-Yeezy-Boost-350-V2-Core-Black-White,5,746.5
Adidas-Yeezy-Boost-350-V2-Core-Black-White,6,744.9166666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-White,7,741.4285714285714
Adidas-Yeezy-Boost-350-V2-Core-Black-White,8,810.8333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-White,9,752.8888888888889
Adidas-Yeezy-Boost-350-V2-Core-Black-White,10,722.8
Adidas-Yeezy-Boost-350-V2-Core-Black-White,11,737.5
Adidas-Yeezy-Boost-350-V2-Core-Black-White,12,700.2
Adidas-Yeezy-Boost-350-V2-Core-Black-White,13,723.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,14,774.25
Adidas-Yeezy-Boost-350-V2-Core-Black-White,15,713.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,16,699.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,17,752.5714285714286
Adidas-Yeezy-Boost-350-V2-Core-Black-White,18,729.2857142857143
Adidas-Yeezy-Boost-350-V2-Core-Black-White,19,718.0909090909091
Adidas-Yeezy-Boost-350-V2-Core-Black-White,20,748.4444444444445
Adidas-Yeezy-Boost-350-V2-Core-Black-White,21,743.6666666666666
Adidas-Yeezy-Boost-350-V2-Core-Black-White,22,704.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-White,23,749.8
Adidas-Yeezy-Boost-350-V2-Core-Black-White,24,720.125
Adidas-Yeezy-Boost-350-V2-Core-Black-White,25,768.3333333333334
Adidas-Yeezy-Boost-350-V2-Core-Black-White,26,735.4444444444445
Adidas-Yeezy-Boost-350-V2-Core-Black-White,27,718.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,28,715.8888888888889
Adidas-Yeezy-Boost-350-V2-Core-Black-White,29,739.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,30,720.2727272727273
Adidas-Yeezy-Boost-350-V2-Core-Black-White,31,707.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,32,735.6
Adidas-Yeezy-Boost-350-V2-Core-Black-White,33,732.1428571428571
Adidas-Yeezy-Boost-350-V2-Core-Black-White,34,722.25
Adidas-Yeezy-Boost-350-V2-Core-Black-White,35,740.0
Adidas-Yeezy-Boost-350-V2-Core-Black-White,36,757.875
Adidas-Yeezy-Boost-350-V2-Core-Black-White,37,746.4285714285714
Adidas-Yeezy-Boost-350-V2-Core-Black-White,38,724.3125
